h189-114.2015|amendment|h|2015|2015-04-30T18:42:00-04:00|189|On Agreeing to the Amendment: Amendment 31 to H R 2029||On the Amendment|Failed
h685-114.2015|procedural|h|2015|2015-12-09T17:06:00-05:00|685|Table Appeal of the Ruling of the Chair: H R 2130 Red River Private Property Protection Act|Red River Private Property Protection Act|Table Appeal of the Ruling of the Chair|Passed
h83-114.2015|procedural|h|2015|2015-02-13T11:22:00-05:00|83|On Approving the Journal||On Approving the Journal|Passed
s320-114.2015|procedural|s|2015|2015-12-03T16:49:00-05:00|320|On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Grassley Amdt. No. 2914)|Motion to Waive All Applicable Budgetary Discipline Re: Grassley Amdt. No. 2914|On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Grassley Amdt. No. 2914)|Motion Rejected
s58-114.2015|cloture|s|2015|2015-02-25T14:47:00-05:00|58|Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to H.R. 240|On Cloture on the Motion to Proceed H.R. 240|On the Cloture Motion|Cloture on the Motion to Proceed Agreed to
s126-114.2015|amendment|s|2015|2015-03-26T23:47:00-04:00|126|On the Amendment S.Amdt. 750 to S.Con.Res. 11 (No short title on file)|Lee Amdt. No. 750 As Modified|On the Amendment|Amendment Agreed to
h323-114.2015|amendment|h|2015|2015-06-09T22:54:00-04:00|323|On Agreeing to the Amendment: Amendment 68 to H R 2577||On the Amendment|Agreed to
h396-114.2015|amendment|h|2015|2015-07-08T14:39:00-04:00|396|On Agreeing to the Amendment: Amendment 20 to H R 2822||On the Amendment|Failed
s14-114.2015|amendment|s|2015|2015-01-22T16:30:00-05:00|14|On the Amendment S.Amdt. 18 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Fischer Amdt. No. 18, As Modified|On the Amendment|Amendment Rejected
h630-114.2015|passage|h|2015|2015-11-17T13:37:00-05:00|630|On Agreeing to the Resolution: H RES 526 Providing for consideration of H.R. 1737, the Reforming CFPB Indirect Auto Financing Guidance Act; providing for consideration of H.R. 511, the Tribal Labor Sovereignty Act of 2015; and for other purposes|Providing for consideration of H.R. 1737, the Reforming CFPB Indirect Auto Financing Guidance Act; providing for consideration of H.R. 511, the Tribal Labor Sovereignty Act of 2015; and for other purposes|On the Resolution|Passed
h569-114.2015|procedural|h|2015|2015-10-26T19:24:00-04:00|569|On Motion To Discharge: H RES 450 Providing for the consideration of the bill (H.R. 597) to reauthorize the Export-Import Bank of the United States, and for other purposes.|Providing for the consideration of the bill (H.R. 597) to reauthorize the Export-Import Bank of the United States, and for other purposes.|On Motion To Discharge|Passed
s183-114.2015|cloture|s|2015|2015-05-21T10:18:00-04:00|183|Motion to Invoke Cloture on Hatch Amdt. No. 1221 to H.R. 1314|On the Cloture Motion S.Amdt. 1221 to H.R. 1314 (Ensuring Tax Exempt Organizations the Right to Appeal Act)|On the Cloture Motion|Cloture Motion Agreed to
h521-114.2015|procedural|h|2015|2015-09-29T13:49:00-04:00|521|On Ordering the Previous Question: H RES 444 Providing for consideration of H.R. 3495, the Women’s Public Health and Safety Act and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules|Providing for consideration of H.R. 3495, the Women’s Public Health and Safety Act and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules|On Ordering the Previous Question|Passed
h74-114.2015|procedural|h|2015|2015-02-11T17:04:00-05:00|74|On Motion to Commit with Instructions: S 1 Keystone XL Pipeline Approval Act|Keystone XL Pipeline Approval Act|On Motion to Commit with Instructions|Failed
s207-114.2015|cloture|s|2015|2015-06-11T15:03:00-04:00|207|Motion to Invoke Cloture on Burr Amdt. No. 1569 As Modified|On the Cloture Motion S.Amdt. 1569 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)|On the Cloture Motion|Cloture Motion Rejected
h598-114.2015|passage|h|2015|2015-11-04T14:51:00-05:00|598|On Agreeing to the Resolution: H RES 512 Providing for further consideration of the Senate amendments to the bill (H.R. 22), the Hire More Heroes Act of 2015.|Providing for further consideration of the Senate amendments to the bill (H.R. 22), the Hire More Heroes Act of 2015.|On the Resolution|Passed
h702-114.2015|passage|h|2015|2015-12-17T11:05:00-05:00|702|On Agreeing to the Resolution: H RES 566 Providing for consideration of the Senate amendment to H.R. 2029, making appropriations for Mil-Con, Dept of VA, and related agencies for the fiscal year ending September 30, 2016, and for other purposes; providing for proceedings during the period from December 19, 2015, through January 4, 2016; and for other purposes|Providing for consideration of the Senate amendment to H.R. 2029, making appropriations for Mil-Con, Dept of VA, and related agencies for the fiscal year ending September 30, 2016, and for other purposes; providing for proceedings during the period from December 19, 2015, through January 4, 2016; and for other purposes|On the Resolution|Passed
h221-114.2015|passage|h|2015|2015-05-13T14:16:00-04:00|221|On Agreeing to the Resolution: H RES 255 Providing for consideration of the bill (H.R. 1735), to authorize FY 2016 appropriations for the Department of Defense; providing for consideration of the bill (H.R. 36), the Pain-Capable Unborn Child Protection Act; and providing for consideration of the bill (H.R. 2048), the USA FREEDOM Act of 2015.|Providing for consideration of the bill (H.R. 1735), to authorize FY 2016 appropriations for the Department of Defense; providing for consideration of the bill (H.R. 36), the Pain-Capable Unborn Child Protection Act; and providing for consideration of the bill (H.R. 2048), the USA FREEDOM Act of 2015.|On the Resolution|Passed
s141-114.2015|amendment|s|2015|2015-04-14T20:34:00-04:00|141|On the Amendment S.Amdt. 1118 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015)|Cotton Amdt. No. 1118|On the Amendment|Amendment Rejected
s311-114.2015|procedural|s|2015|2015-12-03T13:34:00-05:00|311|On the Motion to Table S.Amdt. 2876 to S.Amdt. 2874 to H.R. 3762 (Restoring Americans' Healthcare Freedom Reconciliation Act of 2015)|Motion to Table Murray Amdt. No. 2876|On the Motion to Table S.Amdt. 2876 to S.Amdt. 2874 to H.R. 3762 (Restoring Americans' Healthcare Freedom Reconciliation Act of 2015)|Motion to Table Agreed to
h619-114.2015|amendment|h|2015|2015-11-05T10:43:00-05:00|619|On Agreeing to the Amendment: Amendment 88 to H R 22||On the Amendment|Failed
s136-114.2015|nomination|s|2015|2015-04-13T17:31:00-04:00|136|On the Nomination PN21: Alfred H. Bennett, of Texas, to be United States District Judge for the Southern District of Texas|Confirmation Alfred H. Bennett, of Texas, to be U.S. District Judge for the Southern District of Texas|On the Nomination|Nomination Confirmed
h365-114.2015|passage-suspension|h|2015|2015-06-15T19:06:00-04:00|365|On Motion to Suspend the Rules and Pass: H R 2559 To designate the “PFC Milton A. Lee Medal of Honor Memorial Highway” in the State of Texas|To designate the “PFC Milton A. Lee Medal of Honor Memorial Highway” in the State of Texas|On Motion to Suspend the Rules and Pass|Passed
h215-114.2015|passage|h|2015|2015-05-01T10:44:00-04:00|215|On Passage: H R 2028 Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes|Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes|On Passage of the Bill|Passed
h381-114.2015|amendment|h|2015|2015-06-24T16:49:00-04:00|381|On Agreeing to the Amendment: Amendment 1 to H R 2042||On the Amendment|Failed
s46-114.2015|amendment|s|2015|2015-01-29T14:36:00-05:00|46|On the Amendment S.Amdt. 155 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Booker Amdt. No. 155|On the Amendment|Amendment Rejected
h6-114.2015|passage|h|2015|2015-01-06T17:30:00-05:00|6|On Agreeing to the Resolution: H RES 5 Adopting rules for the One Hundred Fourteenth Congress|Adopting rules for the One Hundred Fourteenth Congress|On the Resolution|Passed
s146-114.2015|procedural|s|2015|2015-04-15T16:22:00-04:00|146|On the Motion (Brown Motion to Instruct (Wall Street Banks) Re: S.Con.Res. 11)|Brown Motion to Instruct (Wall Street Banks) Re: S.Con.Res. 11|On the Motion (Brown Motion to Instruct (Wall Street Banks) Re: S.Con.Res. 11)|Motion Agreed to
s294-114.2015|passage|s|2015|2015-10-30T02:43:00-04:00|294|On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1314)|Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1314|On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1314)|Motion Agreed to
s97-114.2015|procedural|s|2015|2015-03-26T13:33:00-04:00|97|On the Motion (Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified)|Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified|On the Motion (Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified)|Motion Rejected
h283-114.2015|amendment|h|2015|2015-06-03T14:20:00-04:00|283|On Agreeing to the Amendment: Amendment 64 to H R 2578||On the Amendment|Agreed to
h172-114.2015|recommit|h|2015|2015-04-23T11:53:00-04:00|172|On Motion to Recommit with Instructions: H R 1731 National Cybersecurity Protection Advancement Act of 2015|National Cybersecurity Protection Advancement Act of 2015|On the Motion to Recommit|Failed
h578-114.2015|passage|h|2015|2015-10-28T15:33:00-04:00|578|On Agreeing to the Resolution: H RES 495 Providing for consideration of the Senate amendment to H.R. 1314, Bipartisan Budget Act of 2015|Providing for consideration of the Senate amendment to H.R. 1314, Bipartisan Budget Act of 2015|On the Resolution|Passed
s318-114.2015|procedural|s|2015|2015-12-03T16:08:00-05:00|318|On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Cornyn Amdt. No. 2912)|Motion to Waive All Applicable Budgetary Discipline Re: Cornyn Amdt. No. 2912|On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Cornyn Amdt. No. 2912)|Motion Rejected
s22-114.2015|amendment|s|2015|2015-01-22T19:12:00-05:00|22|On the Amendment S.Amdt. 72 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Menendez Amdt. No. 72 As Modified|On the Amendment|Amendment Rejected
h523-114.2015|recommit|h|2015|2015-09-29T16:18:00-04:00|523|On Motion to Recommit with Instructions: H R 3495 Women’s Public Health and Safety Act|Women’s Public Health and Safety Act|On the Motion to Recommit|Failed
h35-114.2015|passage|h|2015|2015-01-14T12:04:00-05:00|35|On Passage: H R 240 Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes|Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes|On Passage of the Bill|Passed
s94-114.2015|amendment|s|2015|2015-03-26T12:33:00-04:00|94|On the Amendment S.Amdt. 523 to S.Con.Res. 11 (No short title on file)|Stabenow Amdt. No. 523|On the Amendment|Amendment Rejected
s106-114.2015|amendment|s|2015|2015-03-26T16:23:00-04:00|106|On the Amendment S.Amdt. 838 to S.Con.Res. 11 (No short title on file)|Murkowski Amdt. No. 838|On the Amendment|Amendment Agreed to
h628-114.2015|passage-suspension|h|2015|2015-11-16T19:17:00-05:00|628|On Motion to Suspend the Rules and Pass: H R 1384 Honor America’s Guard-Reserve Retirees Act|Honor America’s Guard-Reserve Retirees Act|On Motion to Suspend the Rules and Pass|Passed
s247-114.2015|amendment|s|2015|2015-07-16T12:45:00-04:00|247|On the Amendment S.Amdt. 2242 to S.Amdt. 2089 to S. 1177 (Every Child Achieves Act of 2015)|Casey Amdt. No. 2242|On the Amendment|Amendment Rejected
s244-114.2015|amendment|s|2015|2015-07-16T11:42:00-04:00|244|On the Amendment S.Amdt. 2243 to S.Amdt. 2089 to S. 1177 (Every Child Achieves Act of 2015)|Coons Amdt. No. 2243|On the Amendment|Amendment Agreed to
s165-114.2015|nomination|s|2015|2015-04-23T13:37:00-04:00|165|On the Nomination PN4: Loretta E. Lynch, of New York, to be Attorney General|Confirmation Loretta E. Lynch, of New York, to be Attorney General|On the Nomination|Nomination Confirmed
s155-114.2015|nomination|s|2015|2015-04-20T17:33:00-04:00|155|On the Nomination PN16: George C. Hanks, Jr., of Texas, to be United States District Judge for the Southern District of Texas|Confirmation George C. Hanks, Jr., of Texas, to be U.S. District Judge for the Southern District|On the Nomination|Nomination Confirmed
h241-114.2015|passage-suspension|h|2015|2015-05-18T19:07:00-04:00|241|On Motion to Suspend the Rules and Pass: H R 1313 Service Disabled Veteran Owned Small Business Relief Act|Service Disabled Veteran Owned Small Business Relief Act|On Motion to Suspend the Rules and Pass|Passed
h109-114.2015|procedural|h|2015|2015-03-03T15:14:00-05:00|109|On Motion to Recede and Concur in the Senate Amendment: H R 240 Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes|Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes|On Motion to Recede and Concur in the Senate Amendment|Passed
s179-114.2015|passage|s|2015|2015-05-14T12:28:00-04:00|179|On Passage of the Bill H.R. 644|H.R. 644, As Amended|On Passage of the Bill|Bill Passed
s48-114.2015|amendment|s|2015|2015-01-29T15:30:00-05:00|48|On the Amendment S.Amdt. 178 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Markey Amdt. No. 178|On the Amendment|Amendment Rejected
h118-114.2015|passage-suspension|h|2015|2015-03-17T14:02:00-04:00|118|On Motion to Suspend the Rules and Pass, as Amended: H R 1191 Protecting Volunteer Firefighters and Emergency Responders Act|Protecting Volunteer Firefighters and Emergency Responders Act|On Motion to Suspend the Rules and Pass, as Amended|Passed
s2-114.2015|passage|s|2015|2015-01-08T14:13:00-05:00|2|On Passage of the Bill H.R. 26|H.R. 26|On Passage of the Bill|Bill Passed
h202-114.2015|amendment|h|2015|2015-04-30T23:35:00-04:00|202|On Agreeing to the Amendment: Amendment 28 to H R 2028||On the Amendment|Failed
s202-114.2015|amendment|s|2015|2015-06-04T10:32:00-04:00|202|On the Amendment S.Amdt. 1522 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)|Portman Amdt. No. 1522|On the Amendment|Amendment Agreed to
h557-114.2015|passage|h|2015|2015-10-21T17:51:00-04:00|557|On Passage: H R 692 Default Prevention Act|Default Prevention Act|On Passage of the Bill|Passed
h331-114.2015|passage-suspension|h|2015|2015-06-10T14:21:00-04:00|331|On Motion to Suspend the Rules and Agree: H RES 295 Suporting local law enforcement agencies in their continued work to serve our communities, and supporting their use of body worn cameras to promote transparency to protect both citizens and officers alike.|Suporting local law enforcement agencies in their continued work to serve our communities, and supporting their use of body worn cameras to promote transparency to protect both citizens and officers alike.|On Motion to Suspend the Rules and Agree|Passed
h48-114.2015|passage-suspension|h|2015|2015-01-27T16:23:00-05:00|48|On Motion to Suspend the Rules and Pass: H R 246 To improve the response to victims of child sex trafficking|To improve the response to victims of child sex trafficking|On Motion to Suspend the Rules and Pass|Passed
s212-114.2015|cloture|s|2015|2015-06-16T15:02:00-04:00|212|Motion to Invoke Cloture on McCain Amdt. No. 1463|On the Cloture Motion S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)|On the Cloture Motion|Cloture Motion Agreed to
h146-114.2015|passage-suspension|h|2015|2015-04-13T19:07:00-04:00|146|On Motion to Suspend the Rules and Pass: H R 1265 Bureau Advisory Commission Transparancy Act|Bureau Advisory Commission Transparancy Act|On Motion to Suspend the Rules and Pass|Passed
h539-114.2015|recommit|h|2015|2015-10-07T17:45:00-04:00|539|On Motion to Recommit with Instructions: H R 3192 Homebuyers Assistance Act|Homebuyers Assistance Act|On the Motion to Recommit|Failed
s231-114.2015|amendment|s|2015|2015-07-13T17:32:00-04:00|231|On the Amendment S.Amdt. 2080 to S.Amdt. 2089 to S. 1177 (Every Child Achieves Act of 2015)|Hatch Amdt. No. 2080|On the Amendment|Amendment Agreed to
h125-114.2015|passage|h|2015|2015-03-18T14:39:00-04:00|125|On Passage: H R 1030 To prohibit the Environmental Protection Agency from proposing, finalizing, or disseminating regulations or assessments based upon science that is not transparent or reproducible.|To prohibit the Environmental Protection Agency from proposing, finalizing, or disseminating regulations or assessments based upon science that is not transparent or reproducible.|On Passage of the Bill|Passed
s77-114.2015|nomination|s|2015|2015-03-23T17:30:00-04:00|77|On the Nomination PN130: William P. Doyle, of Pennsylvania, to be a Federal Maritime Commissioner for a term expiring June 30, 2018|Confirmation of William P. Doyle, of Pennsylvania, to be a Federal Maritime Commissioner|On the Nomination|Nomination Confirmed
s194-114.2015|cloture|s|2015|2015-05-23T00:05:00-04:00|194|Motion to Invoke Cloture on the Motion to Proceed to H.R. 2048|On Cloture on the Motion to Proceed H.R. 2048|On the Cloture Motion|Cloture on the Motion to Proceed Rejected
h162-114.2015|passage-suspension|h|2015|2015-04-21T18:55:00-04:00|162|On Motion to Suspend the Rules and Agree: H CON RES 25 Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition|Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition|On Motion to Suspend the Rules and Agree|Passed
h344-114.2015|amendment|h|2015|2015-06-10T22:45:00-04:00|344|On Agreeing to the Amendment: Amendment 37 to H R 2685||On the Amendment|Failed
h612-114.2015|amendment|h|2015|2015-11-04T23:03:00-05:00|612|On Agreeing to the Amendment: Amendment 78 to H R 22||On the Amendment|Failed
h58-114.2015|passage|h|2015|2015-02-03T17:05:00-05:00|58|On Passage: H R 596 To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes|To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes|On Passage of the Bill|Passed
h242-114.2015|passage-suspension|h|2015|2015-05-18T19:14:00-04:00|242|On Motion to Suspend the Rules and Pass, as Amended: H R 1382 Boosting Rates of American Veteran Employment Act (BRAVE Act)|Boosting Rates of American Veteran Employment Act (BRAVE Act)|On Motion to Suspend the Rules and Pass, as Amended|Passed
h65-114.2015|amendment|h|2015|2015-02-05T11:11:00-05:00|65|On Agreeing to the Amendment: Amendment 3 to H R 527||On the Amendment|Failed
h524-114.2015|passage|h|2015|2015-09-29T16:27:00-04:00|524|On Passage: H R 3495 Women’s Public Health and Safety Act|Women’s Public Health and Safety Act|On Passage of the Bill|Passed
h8-114.2015|passage-suspension|h|2015|2015-01-07T15:07:00-05:00|8|On Motion to Suspend the Rules and Pass: H R 26 Terrorism Risk Insurance Program Reauthorization Act|Terrorism Risk Insurance Program Reauthorization Act|On Motion to Suspend the Rules and Pass|Passed
h440-114.2015|recommit|h|2015|2015-07-15T16:13:00-04:00|440|On Motion to Recommit with Instructions: H R 3038 Highway Transportation Funding Act of 2015, Part II|Highway Transportation Funding Act of 2015, Part II|On the Motion to Recommit|Failed
h463-114.2015|unknown|h|2015|2015-07-23T14:07:00-04:00|463|On agreeing to the Polis of Colorado Amendment to the title: H R 1599 Safe and Accurate Food Labeling Act of 2015|Safe and Accurate Food Labeling Act of 2015|On agreeing to the Polis of Colorado Amendment to the title|Failed
h286-114.2015|amendment|h|2015|2015-06-03T14:33:00-04:00|286|On Agreeing to the Amendment: Amendment 67 to H R 2578||On the Amendment|Agreed to
h499-114.2015|passage|h|2015|2015-09-17T15:24:00-04:00|499|On Agreeing to the Resolution, As Amended: H RES 420 Providing for consideration of the bill (H.R. 348) RAPID Act; providing for consideration of the bill (H.R. 758) Lawsuit Abuse Reduction Act; and providing for consideration of motions to suspend the rules.|Providing for consideration of the bill (H.R. 348) RAPID Act; providing for consideration of the bill (H.R. 758) Lawsuit Abuse Reduction Act; and providing for consideration of motions to suspend the rules.|On the Resolution|Passed
s75-114.2015|cloture|s|2015|2015-03-19T12:00:00-04:00|75|Motion to Invoke Cloture on the Committee Reported Substitute Amdt. to S. 178|On the Cloture Motion S. 178|On the Cloture Motion|Cloture Motion Rejected
s225-114.2015|amendment|s|2015|2015-07-08T17:24:00-04:00|225|On the Amendment S.Amdt. 2139 to S.Amdt. 2089 to S. 1177 (Every Child Achieves Act of 2015)|Alexander Amdt. No. 2139|On the Amendment|Amendment Rejected
h511-114.2015|amendment|h|2015|2015-09-25T11:24:00-04:00|511|On Agreeing to the Amendment: Amendment 5 to H R 348||On the Amendment|Failed
s309-114.2015|nomination|s|2015|2015-11-19T14:02:00-05:00|309|On the Nomination PN629: Peter William Bodde, of Maryland, to be Ambassador to Libya|Nomination Peter William Bodde, of Maryland, to be Ambassador to Libya|On the Nomination|Nomination Confirmed
h672-114.2015|passage|h|2015|2015-12-03T11:31:00-05:00|672|On Passage: H R 8 North American Energy Security and Infrastructure Act|North American Energy Security and Infrastructure Act|On Passage of the Bill|Passed
h507-114.2015|passage-suspension|h|2015|2015-09-24T15:11:00-04:00|507|On Motion to Suspend the Rules and Pass: H R 322 “Sgt. Zachary M. Fisher Post Office”|“Sgt. Zachary M. Fisher Post Office”|On Motion to Suspend the Rules and Pass|Passed
s34-114.2015|amendment|s|2015|2015-01-28T15:41:00-05:00|34|On the Amendment S.Amdt. 15 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Cruz Amdt. No 15|On the Amendment|Amendment Rejected
h203-114.2015|amendment|h|2015|2015-04-30T23:39:00-04:00|203|On Agreeing to the Amendment: Amendment 30 to H R 2028||On the Amendment|Failed
s102-114.2015|amendment|s|2015|2015-03-26T15:06:00-04:00|102|On the Amendment S.Amdt. 692 to S.Con.Res. 11 (No short title on file)|Scott Amdt. No. 692|On the Amendment|Amendment Agreed to
h488-114.2015|recommit|h|2015|2015-07-29T17:54:00-04:00|488|On Motion to Recommit with Instructions: H R 1994 VA Accountability Act|VA Accountability Act|On the Motion to Recommit|Failed
h255-114.2015|amendment|h|2015|2015-05-20T18:40:00-04:00|255|On Agreeing to the Amendment: Amendment 10 to H R 1806||On the Amendment|Failed
h156-114.2015|passage-suspension|h|2015|2015-04-15T17:16:00-04:00|156|On Motion to Suspend the Rules and Pass: H R 1562 Contracting and Tax Accountability Act of 2015|Contracting and Tax Accountability Act of 2015|On Motion to Suspend the Rules and Pass|Passed
h400-114.2015|amendment|h|2015|2015-07-08T14:53:00-04:00|400|On Agreeing to the Amendment: Amendment 41 to H R 2822||On the Amendment|Failed
h611-114.2015|amendment|h|2015|2015-11-04T23:00:00-05:00|611|On Agreeing to the Amendment: Amendment 77 to H R 22||On the Amendment|Failed
s184-114.2015|nomination|s|2015|2015-05-21T17:03:00-04:00|184|On the Nomination PN20: Jill N. Parrish, of Utah, to be United States District Judge for the District of Utah|Confirmation Jill N. Parrish, of Utah, to be United States District Judge|On the Nomination|Nomination Confirmed
h165-114.2015|amendment|h|2015|2015-04-22T14:05:00-04:00|165|On Agreeing to the Amendment: Amendment 1 to H R 1195||On the Amendment|Agreed to
s239-114.2015|amendment|s|2015|2015-07-15T15:46:00-04:00|239|On the Amendment S.Amdt. 2171 to S.Amdt. 2089 to S. 1177 (Every Child Achieves Act of 2015)|Heitkamp Amdt. No. 2171|On the Amendment|Amendment Rejected
s6-114.2015|amendment|s|2015|2015-01-20T15:33:00-05:00|6|On the Amendment S.Amdt. 3 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Portman Amdt. No. 3 As Modified|On the Amendment|Amendment Agreed to
h393-114.2015|amendment|h|2015|2015-07-08T14:29:00-04:00|393|On Agreeing to the Amendment: Amendment 5 to H R 2822||On the Amendment|Failed
h406-114.2015|amendment|h|2015|2015-07-08T15:12:00-04:00|406|On Agreeing to the Amendment: Amendment 58 to H R 2822||On the Amendment|Failed
h498-114.2015|amendment|h|2015|2015-09-17T15:17:00-04:00|498|On Agreeing to the Amendment: Amendment 1 to H RES 420||On the Amendment|Agreed to
h414-114.2015|amendment|h|2015|2015-07-08T17:54:00-04:00|414|On Agreeing to the Amendment: Amendment 35 to H R 5||On the Amendment|Failed
s280-114.2015|cloture|s|2015|2015-10-20T14:16:00-04:00|280|Motion to Invoke Cloture on the Motion to Proceed to S. 2146|On Cloture on the Motion to Proceed S. 2146|On the Cloture Motion|Cloture on the Motion to Proceed Rejected
s219-114.2015|passage|s|2015|2015-06-24T16:03:00-04:00|219|On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2146)|Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2146|On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2146)|Motion Agreed to
h302-114.2015|amendment|h|2015|2015-06-04T12:07:00-04:00|302|On Agreeing to the Amendment: Amendment 18 to H R 2577||On the Amendment|Failed
h482-114.2015|passage|h|2015|2015-07-28T18:24:00-04:00|482|On Passage: H R 427 Regulations from the Executive in Need of Scrutiny Act of 2015|Regulations from the Executive in Need of Scrutiny Act of 2015|On Passage of the Bill|Passed
s4-114.2015|procedural|s|2015|2015-01-20T14:50:00-05:00|4|On the Motion to Table S.Amdt. 13 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Motion to Table Markey Amdt. No. 13|On the Motion to Table S.Amdt. 13 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Motion to Table Agreed to
s197-114.2015|cloture|s|2015|2015-06-02T10:36:00-04:00|197|Motion to Invoke Cloture on H.R. 2048|On the Cloture Motion H.R. 2048|On the Cloture Motion|Cloture Motion Agreed to
h277-114.2015|amendment|h|2015|2015-06-03T13:55:00-04:00|277|On Agreeing to the Amendment: Amendment 40 to H R 2578||On the Amendment|Failed
h276-114.2015|amendment|h|2015|2015-06-03T13:51:00-04:00|276|On Agreeing to the Amendment: Amendment 37 to H R 2578||On the Amendment|Failed
h373-114.2015|passage|h|2015|2015-06-18T11:08:00-04:00|373|On Agreeing to the Resolution: H RES 321 Providing for consideration of the Senate Amendment to the bill (H.R. 2146) to amend the Internal Revenue Code of 1986 to allow Federal law enforcement officers, firefighters, and air traffic controllers to make penalty-free withdrawals from governmental plans after age 50, and for other purposes|Providing for consideration of the Senate Amendment to the bill (H.R. 2146) to amend the Internal Revenue Code of 1986 to allow Federal law enforcement officers, firefighters, and air traffic controllers to make penalty-free withdrawals from governmental plans after age 50, and for other purposes|On the Resolution|Passed
h262-114.2015|passage|h|2015|2015-05-21T12:43:00-04:00|262|On Passage: H R 2262 To facilitate a pre-growth environment for the developing commercial space industry by encouraging private sector investment and creating more stable and predictable regulatory conditions, and for other purposes|To facilitate a pre-growth environment for the developing commercial space industry by encouraging private sector investment and creating more stable and predictable regulatory conditions, and for other purposes|On Passage of the Bill|Passed
s154-114.2015|nomination|s|2015|2015-04-16T14:02:00-04:00|154|On the Nomination PN56: Russell C. Deyo, of New Jersey, to be Under Secretary for Management, Department of Homeland Security|Confirmation Russell C. Deyo, of New Jersey, to be Under Secretary for Management, Department of Homeland Security|On the Nomination|Nomination Confirmed
h424-114.2015|procedural|h|2015|2015-07-09T13:13:00-04:00|424|On Motion to Adjourn||On the Motion to Adjourn|Failed
h423-114.2015|passage|h|2015|2015-07-08T18:48:00-04:00|423|On Passage: H R 5 Student Success Act|Student Success Act|On Passage of the Bill|Passed
s138-114.2015|procedural|s|2015|2015-04-14T19:42:00-04:00|138|On the Motion (Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115)|Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115|On the Motion (Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115)|Motion Rejected
h114-114.2015|passage-suspension|h|2015|2015-03-16T19:03:00-04:00|114|On Motion to Suspend the Rules and Pass: H R 648 Trauma Systems and Regionalization of Emergency Care Reauthorization Act|Trauma Systems and Regionalization of Emergency Care Reauthorization Act|On Motion to Suspend the Rules and Pass|Passed
s18-114.2015|amendment|s|2015|2015-01-22T17:50:00-05:00|18|On the Amendment S.Amdt. 123 to S.Amdt. 2 to S. 1 (Keystone XL Pipeline Act)|Murkowski Amdt. No. 123|On the Amendment|Amendment Agreed to
